index,District_Name,Crop_Year,Season,Crop,Area,Production
18460,SHIMOGA,2005,Whole Year,Black pepper,744,2107
18461,SHIMOGA,2005,Whole Year,Cardamom,279,21
18462,SHIMOGA,2005,Whole Year,Coconut ,6843,18122
18463,SHIMOGA,2005,Whole Year,Cotton(lint),6662,11764
18464,SHIMOGA,2005,Whole Year,Dry ginger,2181,30876
18465,SHIMOGA,2005,Whole Year,Sugarcane,5314,580554
18466,SHIMOGA,2005,Whole Year,Tapioca,9,59
18467,SHIMOGA,2005,Whole Year,Tobacco,121,77
18468,SHIMOGA,2005,Whole Year,Turmeric,23,123
18469,SHIMOGA,2006,Kharif ,Arhar/Tur,446,197
18470,SHIMOGA,2006,Kharif ,Castor seed,52,42
18471,SHIMOGA,2006,Kharif ,Gram,28,4
18472,SHIMOGA,2006,Kharif ,Groundnut,1309,992
18473,SHIMOGA,2006,Kharif ,Horse-gram,372,134
18474,SHIMOGA,2006,Kharif ,Jowar,415,693
18475,SHIMOGA,2006,Kharif ,Maize,57437,179506
18476,SHIMOGA,2006,Kharif ,Moong(Green Gram),93,11
18477,SHIMOGA,2006,Kharif ,Niger seed,110,29
18478,SHIMOGA,2006,Kharif ,Other Kharif pulses,307,241
18479,SHIMOGA,2006,Kharif ,Ragi,2216,3173
18480,SHIMOGA,2006,Kharif ,Rapeseed &Mustard,5,1
18481,SHIMOGA,2006,Kharif ,Rice,117493,267405
18482,SHIMOGA,2006,Kharif ,Sesamum,77,45
18483,SHIMOGA,2006,Kharif ,Sunflower,21,4
18484,SHIMOGA,2006,Kharif ,Urad,28,4
18485,SHIMOGA,2006,Rabi ,Gram,37,18
18486,SHIMOGA,2006,Rabi ,Groundnut,773,1240
18487,SHIMOGA,2006,Rabi ,Horse-gram,136,40
18488,SHIMOGA,2006,Rabi ,Jowar,20,10
18489,SHIMOGA,2006,Rabi ,Linseed,5,2
18490,SHIMOGA,2006,Rabi ,Maize,22,69
18491,SHIMOGA,2006,Rabi ,Moong(Green Gram),968,200
18492,SHIMOGA,2006,Rabi ,Other  Rabi pulses,251,61
18493,SHIMOGA,2006,Rabi ,Sunflower,703,1608
18494,SHIMOGA,2006,Rabi ,Urad,144,76
18495,SHIMOGA,2006,Summer ,Jowar,5,8
18496,SHIMOGA,2006,Summer ,Maize,1089,3490
18497,SHIMOGA,2006,Summer ,Ragi,31,66
18498,SHIMOGA,2006,Summer ,Rice,15189,47313
18499,SHIMOGA,2006,Summer ,Sunflower,1297,2458
18500,SHIMOGA,2006,Whole Year,Arecanut,32938,49565
18501,SHIMOGA,2006,Whole Year,Banana,4193,26416
18502,SHIMOGA,2006,Whole Year,Black pepper,705,1996
18503,SHIMOGA,2006,Whole Year,Cardamom,280,21
18504,SHIMOGA,2006,Whole Year,Coconut ,6864,18178
18505,SHIMOGA,2006,Whole Year,Cotton(lint),9495,18836
18506,SHIMOGA,2006,Whole Year,Dry chillies,774,1178
18507,SHIMOGA,2006,Whole Year,Dry ginger,2734,38705
18508,SHIMOGA,2006,Whole Year,Onion,19,106
18509,SHIMOGA,2006,Whole Year,Sugarcane,7666,808380
18510,SHIMOGA,2006,Whole Year,Tapioca,8,52
18511,SHIMOGA,2006,Whole Year,Tobacco,78,35
18512,SHIMOGA,2006,Whole Year,Turmeric,16,81
18513,SHIMOGA,2007,Kharif ,Arhar/Tur,392,260
18514,SHIMOGA,2007,Kharif ,Castor seed,6,4
18515,SHIMOGA,2007,Kharif ,Dry chillies,547,493
18516,SHIMOGA,2007,Kharif ,Groundnut,828,739
18517,SHIMOGA,2007,Kharif ,Horse-gram,294,151
18518,SHIMOGA,2007,Kharif ,Jowar,396,795
18519,SHIMOGA,2007,Kharif ,Maize,54816,119668
18520,SHIMOGA,2007,Kharif ,Moong(Green Gram),89,20
18521,SHIMOGA,2007,Kharif ,Niger seed,78,29
18522,SHIMOGA,2007,Kharif ,Onion,20,119
18523,SHIMOGA,2007,Kharif ,Other Kharif pulses,297,224
18524,SHIMOGA,2007,Kharif ,Ragi,2050,2727
18525,SHIMOGA,2007,Kharif ,Rice,114973,279602
18526,SHIMOGA,2007,Kharif ,Sesamum,23,13
18527,SHIMOGA,2007,Kharif ,Sunflower,36,15
18528,SHIMOGA,2007,Kharif ,Urad,73,31
18529,SHIMOGA,2007,Rabi ,Dry chillies,72,126
18530,SHIMOGA,2007,Rabi ,Gram,55,37
18531,SHIMOGA,2007,Rabi ,Groundnut,849,1131
18532,SHIMOGA,2007,Rabi ,Horse-gram,230,109
18533,SHIMOGA,2007,Rabi ,Jowar,9,7
18534,SHIMOGA,2007,Rabi ,Linseed,11,4
18535,SHIMOGA,2007,Rabi ,Maize,19,68
18536,SHIMOGA,2007,Rabi ,Moong(Green Gram),1698,473
18537,SHIMOGA,2007,Rabi ,Other  Rabi pulses,348,109
18538,SHIMOGA,2007,Rabi ,Sunflower,629,1480
18539,SHIMOGA,2007,Rabi ,Urad,190,74
18540,SHIMOGA,2007,Summer ,Dry chillies,80,271
18541,SHIMOGA,2007,Summer ,Jowar,18,35
18542,SHIMOGA,2007,Summer ,Maize,979,3617
18543,SHIMOGA,2007,Summer ,Ragi,45,92
18544,SHIMOGA,2007,Summer ,Rice,15004,44260
18545,SHIMOGA,2007,Summer ,Sunflower,2029,4667
18546,SHIMOGA,2007,Whole Year,Arecanut,35492,253901
18547,SHIMOGA,2007,Whole Year,Banana,5305,65618
18548,SHIMOGA,2007,Whole Year,Black pepper,696,2660
18549,SHIMOGA,2007,Whole Year,Cardamom,284,24
18550,SHIMOGA,2007,Whole Year,Coconut ,6875,33167
18551,SHIMOGA,2007,Whole Year,Cotton(lint),4063,8923
18552,SHIMOGA,2007,Whole Year,Dry ginger,2873,44740
18553,SHIMOGA,2007,Whole Year,Sugarcane,9044,790446
18554,SHIMOGA,2007,Whole Year,Tobacco,78,33
18555,SHIMOGA,2007,Whole Year,Turmeric,19,148
18556,SHIMOGA,2008,Kharif ,Arhar/Tur,530,279
18557,SHIMOGA,2008,Kharif ,Castor seed,31,29
18558,SHIMOGA,2008,Kharif ,Dry chillies,311,289
18559,SHIMOGA,2008,Kharif ,Groundnut,908,985
18560,SHIMOGA,2008,Kharif ,Horse-gram,255,115
18561,SHIMOGA,2008,Kharif ,Jowar,212,415
18562,SHIMOGA,2008,Kharif ,Maize,54225,203967
18563,SHIMOGA,2008,Kharif ,Moong(Green Gram),115,16
18564,SHIMOGA,2008,Kharif ,Niger seed,72,25
18565,SHIMOGA,2008,Kharif ,Onion,10,52
18566,SHIMOGA,2008,Kharif ,Other Kharif pulses,321,222
18567,SHIMOGA,2008,Kharif ,Potato,1,2
18568,SHIMOGA,2008,Kharif ,Ragi,1688,2134
18569,SHIMOGA,2008,Kharif ,Rice,114629,267887
18570,SHIMOGA,2008,Kharif ,Sesamum,75,38
18571,SHIMOGA,2008,Kharif ,Sunflower,34,12
18572,SHIMOGA,2008,Kharif ,Urad,43,11
18573,SHIMOGA,2008,Rabi ,Dry chillies,51,86
18574,SHIMOGA,2008,Rabi ,Gram,41,27
18575,SHIMOGA,2008,Rabi ,Groundnut,640,907
18576,SHIMOGA,2008,Rabi ,Horse-gram,145,54
18577,SHIMOGA,2008,Rabi ,Jowar,39,38
18578,SHIMOGA,2008,Rabi ,Linseed,4,2
18579,SHIMOGA,2008,Rabi ,Maize,120,378
18580,SHIMOGA,2008,Rabi ,Moong(Green Gram),848,378
18581,SHIMOGA,2008,Rabi ,Onion,1,7
18582,SHIMOGA,2008,Rabi ,Other  Rabi pulses,458,120
18583,SHIMOGA,2008,Rabi ,Sunflower,564,742
18584,SHIMOGA,2008,Rabi ,Urad,190,83
18585,SHIMOGA,2008,Summer ,Dry chillies,266,873
18586,SHIMOGA,2008,Summer ,Jowar,65,148
18587,SHIMOGA,2008,Summer ,Maize,2172,8138
18588,SHIMOGA,2008,Summer ,Onion,6,33
18589,SHIMOGA,2008,Summer ,Ragi,84,167
18590,SHIMOGA,2008,Summer ,Rice,16441,52677
18591,SHIMOGA,2008,Summer ,Sunflower,1373,2618
18592,SHIMOGA,2008,Whole Year,Arecanut,37631,269202
18593,SHIMOGA,2008,Whole Year,Banana,6358,68972
18594,SHIMOGA,2008,Whole Year,Black pepper,725,2433
18595,SHIMOGA,2008,Whole Year,Cardamom,278,40
18596,SHIMOGA,2008,Whole Year,Cashewnut,1463,899
18597,SHIMOGA,2008,Whole Year,Coconut ,6655,55567
18598,SHIMOGA,2008,Whole Year,Cotton(lint),3924,8596
18599,SHIMOGA,2008,Whole Year,Dry ginger,4691,122047
18600,SHIMOGA,2008,Whole Year,Sugarcane,2625,261844
18601,SHIMOGA,2008,Whole Year,Tobacco,35,18
18602,SHIMOGA,2008,Whole Year,Turmeric,5,24
18603,SHIMOGA,2009,Kharif ,Arhar/Tur,362,167
18604,SHIMOGA,2009,Kharif ,Castor seed,22,14
18605,SHIMOGA,2009,Kharif ,Gram,156,82
18606,SHIMOGA,2009,Kharif ,Groundnut,508,375
18607,SHIMOGA,2009,Kharif ,Horse-gram,156,82
18608,SHIMOGA,2009,Kharif ,Jowar,506,933
18609,SHIMOGA,2009,Kharif ,Maize,66719,191274
18610,SHIMOGA,2009,Kharif ,Moong(Green Gram),39,5
18611,SHIMOGA,2009,Kharif ,Niger seed,49,17
18612,SHIMOGA,2009,Kharif ,Onion,1,4
18613,SHIMOGA,2009,Kharif ,Other Kharif pulses,221,126
18614,SHIMOGA,2009,Kharif ,Ragi,1593,2129
18615,SHIMOGA,2009,Kharif ,Rice,115124,265763
18616,SHIMOGA,2009,Kharif ,Sesamum,60,24
18617,SHIMOGA,2009,Kharif ,Sunflower,23,5
18618,SHIMOGA,2009,Kharif ,Urad,14,1
18619,SHIMOGA,2009,Rabi ,Dry chillies,46,137
18620,SHIMOGA,2009,Rabi ,Gram,353,165
18621,SHIMOGA,2009,Rabi ,Groundnut,430,525
18622,SHIMOGA,2009,Rabi ,Horse-gram,353,165
18623,SHIMOGA,2009,Rabi ,Jowar,9,8
18624,SHIMOGA,2009,Rabi ,Linseed,19,6
18625,SHIMOGA,2009,Rabi ,Maize,416,1096
18626,SHIMOGA,2009,Rabi ,Moong(Green Gram),1530,401
18627,SHIMOGA,2009,Rabi ,Other  Rabi pulses,293,81
18628,SHIMOGA,2009,Rabi ,Rapeseed &Mustard,4,1
18629,SHIMOGA,2009,Rabi ,Safflower,3,2
18630,SHIMOGA,2009,Rabi ,Sunflower,531,985
18631,SHIMOGA,2009,Rabi ,Urad,175,68
18632,SHIMOGA,2009,Summer ,Dry chillies,145,668
18633,SHIMOGA,2009,Summer ,Jowar,40,59
18634,SHIMOGA,2009,Summer ,Maize,2346,7562
18635,SHIMOGA,2009,Summer ,Ragi,35,66
18636,SHIMOGA,2009,Summer ,Rice,18135,54388
18637,SHIMOGA,2009,Summer ,Sunflower,617,1288
18638,SHIMOGA,2009,Whole Year,Arecanut,41185,294627
18639,SHIMOGA,2009,Whole Year,Banana,5756,102399
18640,SHIMOGA,2009,Whole Year,Black pepper,700,2349
18641,SHIMOGA,2009,Whole Year,Cardamom,292,40
18642,SHIMOGA,2009,Whole Year,Cashewnut,1464,833
18643,SHIMOGA,2009,Whole Year,Coconut ,6339,45071
18644,SHIMOGA,2009,Whole Year,Cotton(lint),1680,2460
18645,SHIMOGA,2009,Whole Year,Dry ginger,4029,102709
18646,SHIMOGA,2009,Whole Year,Sugarcane,3739,454662
18647,SHIMOGA,2009,Whole Year,Tobacco,63,48
18648,SHIMOGA,2009,Whole Year,Turmeric,15,75
18649,SHIMOGA,2010,Kharif ,Arhar/Tur,282,165
18650,SHIMOGA,2010,Kharif ,Castor seed,2,2
18651,SHIMOGA,2010,Kharif ,Cotton(lint),1479,2942
18652,SHIMOGA,2010,Kharif ,Cowpea(Lobia),84,43
18653,SHIMOGA,2010,Kharif ,Dry chillies,180,148
18654,SHIMOGA,2010,Kharif ,Groundnut,530,751
18655,SHIMOGA,2010,Kharif ,Horse-gram,79,45
18656,SHIMOGA,2010,Kharif ,Jowar,438,660
18657,SHIMOGA,2010,Kharif ,Maize,60120,256876
18658,SHIMOGA,2010,Kharif ,Moong(Green Gram),60,17
18659,SHIMOGA,2010,Kharif ,Niger seed,57,17
18660,SHIMOGA,2010,Kharif ,Other Kharif pulses,70,63
18661,SHIMOGA,2010,Kharif ,Peas & beans (Pulses),11,98
18662,SHIMOGA,2010,Kharif ,Ragi,1310,1890
18663,SHIMOGA,2010,Kharif ,Rice,112819,307516
18664,SHIMOGA,2010,Kharif ,Sesamum,64,36
18665,SHIMOGA,2010,Kharif ,Soyabean,46,40
18666,SHIMOGA,2010,Kharif ,Urad,20,7
18667,SHIMOGA,2010,Rabi ,Cowpea(Lobia),330,87
18668,SHIMOGA,2010,Rabi ,Dry chillies,29,79
18669,SHIMOGA,2010,Rabi ,Gram,78,48
18670,SHIMOGA,2010,Rabi ,Groundnut,404,355
18671,SHIMOGA,2010,Rabi ,Horse-gram,84,51
18672,SHIMOGA,2010,Rabi ,Jowar,6,6
18673,SHIMOGA,2010,Rabi ,Linseed,12,4
18674,SHIMOGA,2010,Rabi ,Maize,269,1158
18675,SHIMOGA,2010,Rabi ,Moong(Green Gram),1828,641
18676,SHIMOGA,2010,Rabi ,Other  Rabi pulses,18,7
18677,SHIMOGA,2010,Rabi ,Rapeseed &Mustard,3,1
18678,SHIMOGA,2010,Rabi ,Sunflower,190,362
18679,SHIMOGA,2010,Rabi ,Urad,172,80
18680,SHIMOGA,2010,Rabi ,Wheat,2,3
18681,SHIMOGA,2010,Summer ,Dry chillies,126,383
18682,SHIMOGA,2010,Summer ,Jowar,27,57
18683,SHIMOGA,2010,Summer ,Maize,3345,15965
18684,SHIMOGA,2010,Summer ,Peas & beans (Pulses),8,69
18685,SHIMOGA,2010,Summer ,Ragi,44,86
18686,SHIMOGA,2010,Summer ,Rice,19575,67802
18687,SHIMOGA,2010,Summer ,Sunflower,591,1551
18688,SHIMOGA,2010,Whole Year,Arecanut,43530,373631
18689,SHIMOGA,2010,Whole Year,Banana,5372,97341
18690,SHIMOGA,2010,Whole Year,Black pepper,742,492
18691,SHIMOGA,2010,Whole Year,Cardamom,412,69
18692,SHIMOGA,2010,Whole Year,Cashewnut,1534,1125
18693,SHIMOGA,2010,Whole Year,Coconut ,6351,60712
18694,SHIMOGA,2010,Whole Year,Dry ginger,5808,18744
18695,SHIMOGA,2010,Whole Year,Sugarcane,5900,650180
18696,SHIMOGA,2010,Whole Year,Tapioca,16,177
18697,SHIMOGA,2010,Whole Year,Tobacco,48,52
18698,SHIMOGA,2010,Whole Year,Turmeric,1,5
18699,SHIMOGA,2011,Kharif ,Arhar/Tur,466,213
18700,SHIMOGA,2011,Kharif ,Castor seed,2,2
18701,SHIMOGA,2011,Kharif ,Cotton(lint),1546,4786
18702,SHIMOGA,2011,Kharif ,Cowpea(Lobia),114,60
18703,SHIMOGA,2011,Kharif ,Dry chillies,184,149
18704,SHIMOGA,2011,Kharif ,Groundnut,756,565
18705,SHIMOGA,2011,Kharif ,Horse-gram,83,45
18706,SHIMOGA,2011,Kharif ,Jowar,196,397
18707,SHIMOGA,2011,Kharif ,Maize,57418,241810
18708,SHIMOGA,2011,Kharif ,Moong(Green Gram),42,11
18709,SHIMOGA,2011,Kharif ,Niger seed,17,5
18710,SHIMOGA,2011,Kharif ,Other Kharif pulses,34,36
18711,SHIMOGA,2011,Kharif ,Peas & beans (Pulses),19,169
18712,SHIMOGA,2011,Kharif ,Ragi,1016,1538
18713,SHIMOGA,2011,Kharif ,Rice,111399,324594
18714,SHIMOGA,2011,Kharif ,Sesamum,28,14
18715,SHIMOGA,2011,Kharif ,Sunflower,3,1
18716,SHIMOGA,2011,Kharif ,Urad,10,4
18717,SHIMOGA,2011,Rabi ,Cowpea(Lobia),276,97
18718,SHIMOGA,2011,Rabi ,Dry chillies,34,80
18719,SHIMOGA,2011,Rabi ,Gram,65,27
18720,SHIMOGA,2011,Rabi ,Groundnut,316,257
18721,SHIMOGA,2011,Rabi ,Horse-gram,64,32
18722,SHIMOGA,2011,Rabi ,Jowar,18,13
18723,SHIMOGA,2011,Rabi ,Linseed,30,7
18724,SHIMOGA,2011,Rabi ,Maize,976,4598
18725,SHIMOGA,2011,Rabi ,Moong(Green Gram),1311,518
18726,SHIMOGA,2011,Rabi ,Other  Rabi pulses,26,9
18727,SHIMOGA,2011,Rabi ,Ragi,1,2
18728,SHIMOGA,2011,Rabi ,Rapeseed &Mustard,6,2
18729,SHIMOGA,2011,Rabi ,Safflower,9,6
18730,SHIMOGA,2011,Rabi ,Sunflower,615,1288
18731,SHIMOGA,2011,Rabi ,Urad,167,85
18732,SHIMOGA,2011,Summer ,Dry chillies,88,308
18733,SHIMOGA,2011,Summer ,Jowar,89,163
18734,SHIMOGA,2011,Summer ,Maize,4623,22012
18735,SHIMOGA,2011,Summer ,Peas & beans (Pulses),7,63
18736,SHIMOGA,2011,Summer ,Ragi,42,81
18737,SHIMOGA,2011,Summer ,Rice,17580,60060
18738,SHIMOGA,2011,Summer ,Sunflower,384,1089
18739,SHIMOGA,2011,Whole Year,Arecanut,45411,243442
18740,SHIMOGA,2011,Whole Year,Banana,5765,112031
18741,SHIMOGA,2011,Whole Year,Black pepper,838,237
18742,SHIMOGA,2011,Whole Year,Cardamom,327,22
18743,SHIMOGA,2011,Whole Year,Cashewnut,1345,1077
18744,SHIMOGA,2011,Whole Year,Coconut ,5954,59286
18745,SHIMOGA,2011,Whole Year,Dry ginger,7460,24438
18746,SHIMOGA,2011,Whole Year,Sugarcane,4197,442574
18747,SHIMOGA,2011,Whole Year,Tapioca,6,63
18748,SHIMOGA,2011,Whole Year,Tobacco,39,36
18749,SHIMOGA,2011,Whole Year,Turmeric,232,1165
18750,SHIMOGA,2012,Kharif ,Arhar/Tur,665,471
18751,SHIMOGA,2012,Kharif ,Castor seed,103,64
18752,SHIMOGA,2012,Kharif ,Cotton(lint),986,2265
18753,SHIMOGA,2012,Kharif ,Cowpea(Lobia),242,66
18754,SHIMOGA,2012,Kharif ,Dry chillies,163,149
18755,SHIMOGA,2012,Kharif ,Groundnut,473,266
18756,SHIMOGA,2012,Kharif ,Horse-gram,53,22
18757,SHIMOGA,2012,Kharif ,Jowar,318,664
18758,SHIMOGA,2012,Kharif ,Maize,63635,260977
18759,SHIMOGA,2012,Kharif ,Moong(Green Gram),45,14
18760,SHIMOGA,2012,Kharif ,Niger seed,8,2
18761,SHIMOGA,2012,Kharif ,Other Kharif pulses,10,10
18762,SHIMOGA,2012,Kharif ,Ragi,1019,1698
18763,SHIMOGA,2012,Kharif ,Rice,107987,279757
18764,SHIMOGA,2012,Kharif ,Sesamum,6,2
18765,SHIMOGA,2012,Kharif ,Sunflower,25,13
18766,SHIMOGA,2012,Kharif ,Urad,5,2
18767,SHIMOGA,2012,Rabi ,Cowpea(Lobia),52,17
18768,SHIMOGA,2012,Rabi ,Dry chillies,86,235
18769,SHIMOGA,2012,Rabi ,Gram,63,41
18770,SHIMOGA,2012,Rabi ,Groundnut,54,91
18771,SHIMOGA,2012,Rabi ,Horse-gram,30,11
18772,SHIMOGA,2012,Rabi ,Jowar,35,35
18773,SHIMOGA,2012,Rabi ,Linseed,3,1
18774,SHIMOGA,2012,Rabi ,Maize,476,1975
18775,SHIMOGA,2012,Rabi ,Moong(Green Gram),219,53
18776,SHIMOGA,2012,Rabi ,Other  Rabi pulses,28,13
18777,SHIMOGA,2012,Rabi ,Ragi,4,6
18778,SHIMOGA,2012,Rabi ,Safflower,15,9
18779,SHIMOGA,2012,Rabi ,Sunflower,756,1318
18780,SHIMOGA,2012,Rabi ,Urad,65,34
18781,SHIMOGA,2012,Summer ,Cowpea(Lobia),169,61
18782,SHIMOGA,2012,Summer ,Dry chillies,58,164
18783,SHIMOGA,2012,Summer ,Groundnut,156,128
18784,SHIMOGA,2012,Summer ,Jowar,29,48
18785,SHIMOGA,2012,Summer ,Maize,5416,24285
18786,SHIMOGA,2012,Summer ,Ragi,49,73
18787,SHIMOGA,2012,Summer ,Rice,15324,49147
18788,SHIMOGA,2012,Summer ,Sunflower,604,1202
18789,SHIMOGA,2012,Whole Year,Arecanut,47478,254522
18790,SHIMOGA,2012,Whole Year,Black pepper,973,2755
18791,SHIMOGA,2012,Whole Year,Cardamom,314,21
18792,SHIMOGA,2012,Whole Year,Cashewnut,1394,1122
18793,SHIMOGA,2012,Whole Year,Coconut ,5736,57116
18794,SHIMOGA,2012,Whole Year,Coriander,2,1
18795,SHIMOGA,2012,Whole Year,Dry ginger,5450,178537
18796,SHIMOGA,2012,Whole Year,Sugarcane,3943,449502
18797,SHIMOGA,2012,Whole Year,Tobacco,15,9
18798,SHIMOGA,2012,Whole Year,Turmeric,118,1130
18799,SHIMOGA,2013,Kharif ,Arhar/Tur,252,231
18800,SHIMOGA,2013,Kharif ,Bajra,4,5
18801,SHIMOGA,2013,Kharif ,Castor seed,5,4
18802,SHIMOGA,2013,Kharif ,Cotton(lint),738,1905
18803,SHIMOGA,2013,Kharif ,Cowpea(Lobia),34,13
18804,SHIMOGA,2013,Kharif ,Dry chillies,103,114
18805,SHIMOGA,2013,Kharif ,Groundnut,343,290
18806,SHIMOGA,2013,Kharif ,Horse-gram,26,13
18807,SHIMOGA,2013,Kharif ,Jowar,344,633
18808,SHIMOGA,2013,Kharif ,Maize,60228,169247
18809,SHIMOGA,2013,Kharif ,Niger seed,108,24
18810,SHIMOGA,2013,Kharif ,Other Kharif pulses,24,18
18811,SHIMOGA,2013,Kharif ,Ragi,662,1114
18812,SHIMOGA,2013,Kharif ,Rice,108268,326666
18813,SHIMOGA,2013,Kharif ,Sesamum,12,7
18814,SHIMOGA,2013,Kharif ,Sunflower,2,1
18815,SHIMOGA,2013,Rabi ,Cowpea(Lobia),21,9
18816,SHIMOGA,2013,Rabi ,Dry chillies,100,190
18817,SHIMOGA,2013,Rabi ,Gram,47,36
18818,SHIMOGA,2013,Rabi ,Horse-gram,11,6
18819,SHIMOGA,2013,Rabi ,Jowar,25,28
18820,SHIMOGA,2013,Rabi ,Linseed,2,1
18821,SHIMOGA,2013,Rabi ,Maize,397,1885
18822,SHIMOGA,2013,Rabi ,Moong(Green Gram),1026,182
18823,SHIMOGA,2013,Rabi ,Other  Rabi pulses,36,22
18824,SHIMOGA,2013,Rabi ,Safflower,8,6
18825,SHIMOGA,2013,Rabi ,Sunflower,436,1004
18826,SHIMOGA,2013,Rabi ,Urad,56,32
18827,SHIMOGA,2013,Summer ,Cotton(lint),1,4
18828,SHIMOGA,2013,Summer ,Cowpea(Lobia),174,68
18829,SHIMOGA,2013,Summer ,Dry chillies,50,133
18830,SHIMOGA,2013,Summer ,Groundnut,132,118
18831,SHIMOGA,2013,Summer ,Jowar,14,23
18832,SHIMOGA,2013,Summer ,Maize,4812,20210
18833,SHIMOGA,2013,Summer ,Potato,1,14
18834,SHIMOGA,2013,Summer ,Ragi,13,26
18835,SHIMOGA,2013,Summer ,Rice,16354,54144
18836,SHIMOGA,2013,Summer ,Sunflower,486,988
18837,SHIMOGA,2013,Whole Year,Arecanut,48401,538587
18838,SHIMOGA,2013,Whole Year,Black pepper,1116,2773
18839,SHIMOGA,2013,Whole Year,Cardamom,258,42
18840,SHIMOGA,2013,Whole Year,Cashewnut,1154,363
18841,SHIMOGA,2013,Whole Year,Coconut ,5419,42994
18842,SHIMOGA,2013,Whole Year,Dry ginger,5889,115436
18843,SHIMOGA,2013,Whole Year,Sugarcane,4915,471594
18844,SHIMOGA,2013,Whole Year,Tobacco,2,2
18845,SHIMOGA,2013,Whole Year,Turmeric,69,329
18846,SHIMOGA,2014,Kharif ,Arhar/Tur,251,163
18847,SHIMOGA,2014,Kharif ,Bajra,2,2
18848,SHIMOGA,2014,Kharif ,Cotton(lint),849,2111
18849,SHIMOGA,2014,Kharif ,Cowpea(Lobia),146,64
18850,SHIMOGA,2014,Kharif ,Dry chillies,114,129
18851,SHIMOGA,2014,Kharif ,Groundnut,249,181
18852,SHIMOGA,2014,Kharif ,Horse-gram,21,10
18853,SHIMOGA,2014,Kharif ,Jowar,309,662
18854,SHIMOGA,2014,Kharif ,Maize,58712,209831
18855,SHIMOGA,2014,Kharif ,Moong(Green Gram),5,1
18856,SHIMOGA,2014,Kharif ,Niger seed,4,1
18857,SHIMOGA,2014,Kharif ,Other Kharif pulses,22,19
18858,SHIMOGA,2014,Kharif ,Ragi,564,1039
18859,SHIMOGA,2014,Kharif ,Rice,105581,313744
18860,SHIMOGA,2014,Kharif ,Sesamum,3,2
18861,SHIMOGA,2014,Kharif ,Sunflower,13,7
18862,SHIMOGA,2014,Kharif ,Urad,11,3
18863,SHIMOGA,2014,Rabi ,Cowpea(Lobia),4,1
18864,SHIMOGA,2014,Rabi ,Dry chillies,57,107
18865,SHIMOGA,2014,Rabi ,Gram,13,9
18866,SHIMOGA,2014,Rabi ,Horse-gram,44,22
18867,SHIMOGA,2014,Rabi ,Jowar,42,46
18868,SHIMOGA,2014,Rabi ,Maize,268,1367
18869,SHIMOGA,2014,Rabi ,Moong(Green Gram),919,277
18870,SHIMOGA,2014,Rabi ,Other  Rabi pulses,54,40
18871,SHIMOGA,2014,Rabi ,Safflower,11,9
18872,SHIMOGA,2014,Rabi ,Sunflower,559,1177
18873,SHIMOGA,2014,Rabi ,Urad,72,33
18874,SHIMOGA,2014,Summer ,Cowpea(Lobia),126,46
18875,SHIMOGA,2014,Summer ,Dry chillies,41,79
18876,SHIMOGA,2014,Summer ,Groundnut,19,16
18877,SHIMOGA,2014,Summer ,Jowar,35,74
18878,SHIMOGA,2014,Summer ,Rice,16288,56262
18879,SHIMOGA,2014,Whole Year,Arecanut,51689,386605
18880,SHIMOGA,2014,Whole Year,Black pepper,1255,5293
18881,SHIMOGA,2014,Whole Year,Cardamom,400,54
18882,SHIMOGA,2014,Whole Year,Cashewnut,1148,285
18883,SHIMOGA,2014,Whole Year,Coconut ,5403,48216
18884,SHIMOGA,2014,Whole Year,Coriander,3,1
18885,SHIMOGA,2014,Whole Year,Dry ginger,6604,124744
18886,SHIMOGA,2014,Whole Year,Sugarcane,3940,393015
18887,SHIMOGA,2014,Whole Year,Tobacco,6,4
18888,SHIMOGA,2014,Whole Year,Turmeric,34,149
18889,TUMKUR,1997,Kharif ,Arhar/Tur,11135,3427
18890,TUMKUR,1997,Kharif ,Bajra,223,47
18891,TUMKUR,1997,Kharif ,Dry chillies,3620,5998
18892,TUMKUR,1997,Kharif ,Dry ginger,9,12
18893,TUMKUR,1997,Kharif ,Groundnut,89163,47699
18894,TUMKUR,1997,Kharif ,Horse-gram,23417,11701
18895,TUMKUR,1997,Kharif ,Jowar,4005,2380
18896,TUMKUR,1997,Kharif ,Maize,3049,7239
18897,TUMKUR,1997,Kharif ,Paddy,22589,86756
18898,TUMKUR,1997,Kharif ,Ragi,180184,195029
18899,TUMKUR,1997,Kharif ,Rice,22589,57865
18900,TUMKUR,1997,Rabi ,Dry chillies,11,19
18901,TUMKUR,1997,Rabi ,Groundnut,13118,17846
18902,TUMKUR,1997,Rabi ,Horse-gram,16189,8197
18903,TUMKUR,1997,Rabi ,Jowar,2740,1218
18904,TUMKUR,1997,Rabi ,Maize,1104,2239
18905,TUMKUR,1997,Rabi ,Paddy,909,2943
18906,TUMKUR,1997,Rabi ,Ragi,972,1286
18907,TUMKUR,1997,Rabi ,Rice,909,1963
18908,TUMKUR,1997,Rabi ,Wheat,2,2
18909,TUMKUR,1997,Summer ,Maize,379,820
18910,TUMKUR,1997,Summer ,Paddy,10102,47284
18911,TUMKUR,1997,Summer ,Ragi,600,1111
18912,TUMKUR,1997,Summer ,Rice,10102,31535
18913,TUMKUR,1997,Whole Year,Arecanut,7282,8932
18914,TUMKUR,1997,Whole Year,Coriander,23,3
